 2.50  4800.  0.0  2.0   0.5842   0.2077   0.1607   0.0921 PC KEPLER
 3.00  4800.  0.0  2.0   0.5862   0.1721   0.1203   0.0862 PC KEPLER
 3.50  4800.  0.0  2.0   0.5916   0.1506   0.0924   0.0793 PC KEPLER
 4.00  4800.  0.0  2.0   0.5984   0.1320   0.0682   0.0724 PC KEPLER
 4.50  4800.  0.0  2.0   0.5983   0.1273   0.0532   0.0663 PC KEPLER
 5.00  4800.  0.0  2.0   0.6042   0.1194   0.0390   0.0629 PC KEPLER
 5.50  4800.  0.0  2.0   0.5861   0.1371   0.0286   0.0559 PC KEPLER
 6.00  4800.  0.0  2.0   0.4976   0.2048   0.0215   0.0783 PC KEPLER
 2.50  4900.  0.0  2.0   0.5717   0.2160   0.1620   0.0981 PC KEPLER
 3.00  4900.  0.0  2.0   0.5746   0.1773   0.1213   0.0866 PC KEPLER
 3.50  4900.  0.0  2.0   0.5790   0.1554   0.0933   0.0782 PC KEPLER
 4.00  4900.  0.0  2.0   0.5849   0.1381   0.0690   0.0719 PC KEPLER
 4.50  4900.  0.0  2.0   0.5828   0.1384   0.0537   0.0668 PC KEPLER
 5.00  4900.  0.0  2.0   0.5883   0.1310   0.0393   0.0632 PC KEPLER
 5.50  4900.  0.0  2.0   0.5833   0.1359   0.0288   0.0615 PC KEPLER
 6.00  4900.  0.0  2.0   0.5252   0.1903   0.0214   0.0718 PC KEPLER
 2.50  5100.  0.0  2.0   0.5625   0.2126   0.1745   0.0908 PC KEPLER
 3.00  5100.  0.0  2.0   0.5617   0.1756   0.1304   0.0852 PC KEPLER
 3.50  5100.  0.0  2.0   0.5632   0.1546   0.1002   0.0761 PC KEPLER
 4.00  5100.  0.0  2.0   0.5510   0.1575   0.0741   0.0715 PC KEPLER
 4.50  5100.  0.0  2.0   0.5519   0.1526   0.0579   0.0660 PC KEPLER
 5.00  5100.  0.0  2.0   0.5541   0.1493   0.0426   0.0638 PC KEPLER
 5.50  5100.  0.0  2.0   0.5598   0.1422   0.0315   0.0602 PC KEPLER
 6.00  5100.  0.0  2.0   0.5425   0.1607   0.0234   0.0593 PC KEPLER
 2.50  5200.  0.0  2.0   0.5570   0.2132   0.1747   0.0905 PC KEPLER
 3.00  5200.  0.0  2.0   0.5568   0.1742   0.1308   0.0812 PC KEPLER
 3.50  5200.  0.0  2.0   0.5549   0.1573   0.1006   0.0776 PC KEPLER
 4.00  5200.  0.0  2.0   0.5388   0.1646   0.0743   0.0727 PC KEPLER
 4.50  5200.  0.0  2.0   0.5389   0.1596   0.0581   0.0661 PC KEPLER
 5.00  5200.  0.0  2.0   0.5398   0.1578   0.0428   0.0643 PC KEPLER
 5.50  5200.  0.0  2.0   0.5449   0.1515   0.0316   0.0604 PC KEPLER
 6.00  5200.  0.0  2.0   0.5301   0.1693   0.0234   0.0606 PC KEPLER
 2.50  5300.  0.0  2.0   0.5478   0.2182   0.1761   0.0901 PC KEPLER
 3.00  5300.  0.0  2.0   0.5509   0.1725   0.1315   0.0789 PC KEPLER
 3.50  5300.  0.0  2.0   0.5310   0.1781   0.1012   0.0770 PC KEPLER
 4.00  5300.  0.0  2.0   0.5279   0.1694   0.0747   0.0720 PC KEPLER
 4.50  5300.  0.0  2.0   0.5266   0.1658   0.0583   0.0660 PC KEPLER
 5.00  5300.  0.0  2.0   0.5262   0.1651   0.0430   0.0643 PC KEPLER
 5.50  5300.  0.0  2.0   0.5242   0.1693   0.0316   0.0616 PC KEPLER
 6.00  5300.  0.0  2.0   0.5136   0.1794   0.0236   0.0598 PC KEPLER
